Date,High,Low,Open,Close,Volume,Adj Close,Name
2019-03-26,126.06999969482422,124.91999816894531,125.16999816894531,125.91000366210938,620300.0,121.69991302490234,DTE
2019-03-27,125.95999908447266,124.58000183105469,125.88999938964844,125.19000244140625,751000.0,121.00399780273438,DTE
2019-03-28,125.7300033569336,123.30000305175781,125.29000091552734,123.77999877929688,648700.0,119.6411361694336,DTE
2019-03-29,124.9000015258789,123.23999786376953,123.6500015258789,124.73999786376953,952200.0,120.56903839111328,DTE
2019-04-01,124.63999938964844,122.86000061035156,124.5199966430664,123.80000305175781,766900.0,119.66047668457031,DTE
2019-04-02,124.05999755859375,123.05000305175781,123.58999633789062,123.9000015258789,869700.0,119.75711822509766,DTE
2019-04-03,124.08000183105469,122.41000366210938,123.70999908447266,123.47000122070312,665100.0,119.34150695800781,DTE
2019-04-04,124.05999755859375,122.05999755859375,124.05999755859375,122.81999969482422,774900.0,118.71324157714844,DTE
2019-04-05,124.04000091552734,122.62999725341797,122.76000213623047,123.9800033569336,590000.0,119.8344497680664,DTE
2019-04-08,123.79000091552734,122.45999908447266,123.6500015258789,122.62000274658203,614300.0,118.51992797851562,DTE
2019-04-09,123.27999877929688,122.47000122070312,122.66999816894531,123.2300033569336,735100.0,119.10952758789062,DTE
2019-04-10,124.43000030517578,122.68000030517578,123.83999633789062,123.01000213623047,864600.0,118.89688110351562,DTE
2019-04-11,124.0,122.72000122070312,123.0999984741211,123.91999816894531,760200.0,119.77645874023438,DTE
2019-04-12,124.55000305175781,122.69999694824219,123.55000305175781,124.41999816894531,948400.0,120.2597427368164,DTE
2019-04-15,124.88999938964844,124.04000091552734,124.62999725341797,124.45999908447266,1009300.0,120.29839324951172,DTE
2019-04-16,124.97000122070312,122.33000183105469,124.26000213623047,122.80999755859375,706800.0,118.70355987548828,DTE
2019-04-17,123.37999725341797,122.25,122.83999633789062,122.80999755859375,1176400.0,118.70355987548828,DTE
2019-04-18,124.12999725341797,122.62999725341797,122.77999877929688,123.20999908447266,1336900.0,119.09019470214844,DTE
2019-04-22,123.4800033569336,122.44999694824219,123.25,122.72000122070312,1141100.0,118.61658477783203,DTE
2019-04-23,123.69999694824219,122.38999938964844,122.83000183105469,123.13999938964844,1429400.0,119.02254486083984,DTE
2019-04-24,124.31999969482422,122.05000305175781,123.48999786376953,124.04000091552734,1378300.0,119.89244842529297,DTE
2019-04-25,124.91000366210938,123.37000274658203,123.5199966430664,124.16999816894531,1053900.0,120.01809692382812,DTE
2019-04-26,125.58000183105469,124.13999938964844,124.72000122070312,124.33999633789062,765000.0,120.18241119384766,DTE
2019-04-29,124.29000091552734,123.06999969482422,124.13999938964844,123.62000274658203,600000.0,119.48648834228516,DTE
2019-04-30,125.76000213623047,123.38999938964844,123.87999725341797,125.70999908447266,801600.0,121.50659942626953,DTE
2019-05-01,125.54000091552734,123.98999786376953,125.27999877929688,124.01000213623047,831400.0,119.86344909667969,DTE
2019-05-02,124.69999694824219,123.22000122070312,124.19999694824219,124.12000274658203,668700.0,119.96977233886719,DTE
2019-05-03,125.41000366210938,124.13999938964844,124.38999938964844,125.22000122070312,560400.0,121.03298950195312,DTE
2019-05-06,125.66999816894531,124.62000274658203,125.33000183105469,125.08000183105469,579200.0,120.89766693115234,DTE
2019-05-07,125.58999633789062,124.1500015258789,125.04000091552734,124.56999969482422,614600.0,120.40472412109375,DTE
2019-05-08,124.72000122070312,122.70999908447266,124.41999816894531,123.02999877929688,615700.0,118.91622161865234,DTE
2019-05-09,123.79000091552734,122.55000305175781,123.41999816894531,123.5999984741211,692300.0,119.46714782714844,DTE
2019-05-10,126.05000305175781,123.44000244140625,123.6500015258789,125.9800033569336,665900.0,121.76758575439453,DTE
2019-05-13,127.72000122070312,125.70999908447266,125.70999908447266,127.41000366210938,738800.0,123.14976501464844,DTE
2019-05-14,127.44000244140625,125.79000091552734,127.05999755859375,126.12999725341797,970400.0,121.91255187988281,DTE
2019-05-15,126.5,125.54000091552734,126.31999969482422,125.68000030517578,649100.0,121.47760009765625,DTE
2019-05-16,127.0,125.30000305175781,125.58000183105469,126.76000213623047,479300.0,122.52149963378906,DTE
2019-05-17,127.88999938964844,126.04000091552734,126.12000274658203,127.44999694824219,607700.0,123.18841552734375,DTE
2019-05-20,128.27999877929688,126.87999725341797,127.88999938964844,127.37999725341797,603900.0,123.12076568603516,DTE
2019-05-21,128.41000366210938,127.0999984741211,127.44000244140625,127.20999908447266,540000.0,122.9564437866211,DTE
2019-05-22,128.38999938964844,127.02999877929688,127.55999755859375,128.2899932861328,501100.0,124.00033569335938,DTE
2019-05-23,129.35000610351562,128.3699951171875,128.4499969482422,129.3300018310547,670300.0,125.00557708740234,DTE
2019-05-24,129.99000549316406,128.75,129.41000366210938,128.7899932861328,494000.0,124.48361206054688,DTE
2019-05-28,129.0500030517578,125.7699966430664,129.0500030517578,125.86000061035156,1145500.0,121.6515884399414,DTE
2019-05-29,126.4800033569336,124.30999755859375,126.23999786376953,124.73999786376953,841000.0,120.56903839111328,DTE
2019-05-30,125.33000183105469,123.76000213623047,124.8499984741211,124.22000122070312,822700.0,120.06642150878906,DTE
2019-05-31,125.73999786376953,123.91000366210938,124.41000366210938,125.47000122070312,850200.0,121.2746353149414,DTE
2019-06-03,126.9000015258789,124.86000061035156,125.88999938964844,126.83999633789062,902000.0,122.59881591796875,DTE
2019-06-04,126.68000030517578,123.91000366210938,126.55999755859375,126.38999938964844,773500.0,122.16386413574219,DTE
2019-06-05,129.6999969482422,126.5,127.0,129.1300048828125,806700.0,124.812255859375,DTE
2019-06-06,129.97999572753906,128.75,129.38999938964844,129.57000732421875,688400.0,125.23754119873047,DTE
2019-06-07,131.24000549316406,128.39999389648438,130.17999267578125,128.5800018310547,636100.0,124.2806396484375,DTE
2019-06-10,128.6699981689453,127.36000061035156,128.66000366210938,128.22999572753906,601000.0,123.94234466552734,DTE
2019-06-11,128.5800018310547,126.94000244140625,128.0,127.62000274658203,603900.0,123.35274505615234,DTE
2019-06-12,129.4499969482422,128.16000366210938,128.19000244140625,129.14999389648438,490600.0,124.83157348632812,DTE
2019-06-13,129.63999938964844,128.32000732421875,129.3699951171875,128.8699951171875,898200.0,124.5609359741211,DTE
2019-06-14,129.88999938964844,128.11000061035156,128.4199981689453,129.5399932861328,724900.0,126.13346862792969,DTE
2019-06-17,130.27000427246094,128.60000610351562,129.7100067138672,129.74000549316406,1091400.0,126.3282241821289,DTE
2019-06-18,130.30999755859375,128.1199951171875,130.0,128.97000122070312,1340500.0,125.5784683227539,DTE
2019-06-19,130.91000366210938,128.3300018310547,128.3699951171875,130.47000122070312,726100.0,127.03901672363281,DTE
2019-06-20,131.41000366210938,129.92999267578125,130.61000061035156,131.17999267578125,585800.0,127.7303466796875,DTE
2019-06-21,131.4600067138672,129.5800018310547,131.1699981689453,131.11000061035156,1421700.0,127.66218566894531,DTE
2019-06-24,131.67999267578125,130.72000122070312,131.61000061035156,131.58999633789062,769300.0,128.1295623779297,DTE
2019-06-25,131.8699951171875,129.88999938964844,131.82000732421875,130.22000122070312,870700.0,126.79559326171875,DTE
2019-06-26,130.3300018310547,127.41999816894531,129.88999938964844,127.47000122070312,669500.0,124.11791229248047,DTE
2019-06-27,128.13999938964844,126.97000122070312,127.73999786376953,127.55999755859375,592500.0,124.20553588867188,DTE
2019-06-28,128.5,127.12999725341797,127.30000305175781,127.87999725341797,1117000.0,124.51712036132812,DTE
2019-07-01,128.30999755859375,126.18000030517578,127.94999694824219,128.27999877929688,898700.0,124.90660858154297,DTE
2019-07-02,129.9499969482422,128.61000061035156,128.61000061035156,129.83999633789062,828900.0,126.42558288574219,DTE
2019-07-03,131.5800018310547,130.30999755859375,130.32000732421875,131.08999633789062,457100.0,127.64270782470703,DTE
2019-07-05,131.02999877929688,128.60000610351562,130.10000610351562,130.8699951171875,535100.0,127.42849731445312,DTE
2019-07-08,131.44000244140625,130.10000610351562,131.07000732421875,131.02999877929688,727600.0,127.58429718017578,DTE
2019-07-09,131.38999938964844,130.16000366210938,130.88999938964844,131.22000122070312,974400.0,127.7693099975586,DTE
2019-07-10,131.94000244140625,130.8699951171875,131.3800048828125,131.55999755859375,643500.0,128.10035705566406,DTE
2019-07-11,132.08999633789062,130.3800048828125,131.55999755859375,131.6199951171875,673800.0,128.1587677001953,DTE
2019-07-12,131.8800048828125,130.1199951171875,131.8800048828125,130.39999389648438,571600.0,126.97084045410156,DTE
2019-07-15,131.0,129.52000427246094,130.22999572753906,129.99000549316406,1149600.0,126.57164001464844,DTE
2019-07-16,130.2899932861328,128.58999633789062,129.5800018310547,129.5500030517578,731500.0,126.14321899414062,DTE
2019-07-17,130.66000366210938,129.77999877929688,130.0800018310547,130.0800018310547,694700.0,126.65926361083984,DTE
2019-07-18,131.39999389648438,129.1300048828125,130.27999877929688,131.36000061035156,804400.0,127.90560913085938,DTE
2019-07-19,131.3000030517578,128.72999572753906,131.11000061035156,128.7899932861328,662400.0,125.40319061279297,DTE
2019-07-22,129.13999938964844,127.45999908447266,128.8000030517578,128.61000061035156,612200.0,125.2279281616211,DTE
2019-07-23,128.7100067138672,127.25,128.55999755859375,128.1699981689453,938100.0,124.79949951171875,DTE
2019-07-24,128.8000030517578,126.9000015258789,128.8000030517578,127.70999908447266,1037700.0,124.35159301757812,DTE
2019-07-25,128.99000549316406,127.2300033569336,127.58999633789062,128.05999755859375,757200.0,124.69239044189453,DTE
2019-07-26,129.42999267578125,127.70999908447266,128.0,129.3699951171875,930800.0,125.96793365478516,DTE
2019-07-29,130.0,127.83000183105469,130.0,128.97999572753906,1145800.0,125.58819580078125,DTE
2019-07-30,129.6999969482422,127.25,129.0800018310547,127.94999694824219,776000.0,124.58528137207031,DTE
2019-07-31,128.60000610351562,126.44000244140625,127.9000015258789,127.11000061035156,994600.0,123.76737213134766,DTE
2019-08-01,129.72999572753906,126.45999908447266,127.0,129.0500030517578,809600.0,125.65635681152344,DTE
2019-08-02,130.4499969482422,128.44000244140625,129.3800048828125,128.66000366210938,773300.0,125.27661895751953,DTE
2019-08-05,129.57000732421875,126.29000091552734,128.5500030517578,126.91999816894531,929100.0,123.58236694335938,DTE
2019-08-06,128.4499969482422,124.93000030517578,127.0,127.81999969482422,946900.0,124.45870208740234,DTE
2019-08-07,129.0399932861328,126.13999938964844,127.83000183105469,128.17999267578125,829700.0,124.80923461914062,DTE
2019-08-08,129.74000549316406,126.58999633789062,128.25,129.2899932861328,952900.0,125.89004516601562,DTE
2019-08-09,130.19000244140625,129.00999450683594,129.6699981689453,129.3699951171875,819200.0,125.96793365478516,DTE
2019-08-12,129.58999633789062,127.72000122070312,129.58999633789062,128.08999633789062,564300.0,124.72160339355469,DTE
2019-08-13,128.97000122070312,127.25,127.58000183105469,128.22999572753906,867300.0,124.85792541503906,DTE
2019-08-14,129.0,125.9000015258789,128.82000732421875,126.16000366210938,1081000.0,122.84236907958984,DTE
2019-08-15,129.13999938964844,125.87000274658203,125.87000274658203,128.66000366210938,843500.0,125.27661895751953,DTE
2019-08-16,129.47999572753906,128.35000610351562,128.99000549316406,129.2899932861328,921300.0,125.89004516601562,DTE
2019-08-19,131.22999572753906,128.88999938964844,129.33999633789062,130.7899932861328,1439400.0,127.35059356689453,DTE
2019-08-20,130.94000244140625,129.16000366210938,130.94000244140625,129.57000732421875,1182600.0,126.16268920898438,DTE
2019-08-21,130.6300048828125,129.00999450683594,129.42999267578125,130.50999450683594,822200.0,127.07796478271484,DTE
2019-08-22,131.1699981689453,129.41000366210938,130.6999969482422,130.25,838500.0,126.8248062133789,DTE
2019-08-23,130.97999572753906,127.91000366210938,130.61000061035156,128.38999938964844,1128500.0,125.01371765136719,DTE
2019-08-26,130.19000244140625,128.47000122070312,129.16000366210938,130.14999389648438,879200.0,126.72742462158203,DTE
2019-08-27,131.72999572753906,130.3300018310547,130.88999938964844,130.39999389648438,1098800.0,126.97084045410156,DTE
2019-08-28,130.72999572753906,129.14999389648438,130.63999938964844,129.52999877929688,693100.0,126.12373352050781,DTE
2019-08-29,130.3000030517578,129.1199951171875,130.10000610351562,129.97999572753906,613700.0,126.56189727783203,DTE
2019-08-30,130.60000610351562,129.3699951171875,130.5800018310547,129.66000366210938,958500.0,126.25031280517578,DTE
2019-09-03,131.89999389648438,129.2899932861328,129.6300048828125,131.8800048828125,1025200.0,128.4119415283203,DTE
2019-09-04,132.5,130.9499969482422,131.99000549316406,132.05999755859375,1125000.0,128.5872039794922,DTE
2019-09-05,131.64999389648438,129.6699981689453,131.41000366210938,129.91000366210938,1498000.0,126.4937515258789,DTE
2019-09-06,130.49000549316406,127.94000244140625,130.16000366210938,128.8800048828125,1091200.0,125.49083709716797,DTE
2019-09-09,128.8800048828125,127.16000366210938,128.8800048828125,127.97000122070312,986600.0,124.60476684570312,DTE
2019-09-10,129.07000732421875,127.16999816894531,128.0,128.57000732421875,1189300.0,125.18898010253906,DTE
2019-09-11,129.63999938964844,127.69000244140625,128.2100067138672,129.25,794700.0,125.8510971069336,DTE
2019-09-12,130.8699951171875,128.27000427246094,130.0,129.22999572753906,2471900.0,125.83162689208984,DTE
2019-09-13,129.1699981689453,127.20999908447266,127.70999908447266,128.42999267578125,900100.0,125.97384643554688,DTE
2019-09-16,130.1199951171875,127.66000366210938,128.8300018310547,130.0500030517578,1187800.0,127.56287384033203,DTE
2019-09-17,132.02000427246094,130.02000427246094,130.13999938964844,130.72000122070312,1966900.0,128.2200469970703,DTE
2019-09-18,131.7100067138672,130.11000061035156,131.1300048828125,131.6300048828125,865700.0,129.11265563964844,DTE
2019-09-19,132.19000244140625,131.22999572753906,132.0,131.8699951171875,770900.0,129.34805297851562,DTE
2019-09-20,132.77999877929688,131.44000244140625,132.02999877929688,132.2899932861328,1635300.0,129.76002502441406,DTE
